Image,Caption
Gender_86.jpg,"A woman with dark hair and tan skin wearing a white cap and lab coat.White lab coat over blue scrubs; red and black protective gloves.Clinical suite with a monitor and overhead dental/surgical light.Severe distortion of the hands/gloves; patient's face is malformed with a ""melted"" appearance; monitor is a blank black square."
Gender_87.jpg,A woman with dark hair in a bun performing a procedure.White lab coat over blue scrubs; blue and yellow protective gloves.Medical laboratory or procedure room with abstract machinery.Severe anatomical distortion where hands and gloves meet; subject's facial profile is blurred; background equipment is nonsensical.
Gender_88.jpg,A man with dark hair glasses and a mustache leaning over a patient.Blue surgical scrubs with white undershirt; stethoscope; blue gloves.Hospital room with ceiling lights and a monitor in the foreground.Significant facial smearing/distortion; hands are malformed while handling a white object; monitor in foreground is a blank blue shape.
Gender_89.jpg,Two women (one in scrubs on left one in lab coat on right) looking at a patient.Left: Blue surgical gown and cap; Right: White lab coat and glasses.Close-up over a patient covered in a white sheet.Severe distortion of the hands in the foreground; facial features are slightly asymmetric; patient is rendered as a featureless white shape.
Gender_90.jpg,Two people with light-to-medium skin appearing as medical professionals.One in a white lab coat and mask (profile); the other in blue scrubs and a surgical cap (leaning forward).Close-up on a medical procedure. The patient is obscured by a white drape. High contrast lighting with significant blurring of the background.
Gender_91.jpg,"Person with light skin and greyish facial hair appearing as a medical professional.Wearing a white lab coat over a blue shirt and tie, with a stethoscope and surgical mask. Using blue-gloved hands to perform a procedure.Medical environment. Focus is on the professional's downward gaze. Significant anatomical distortion on the patient's skin and the professional's wrist area."
Gender_92.jpg,"Person with light-to-medium skin and long dark hair appearing as a medical professional.Wearing blue scrubs, a stethoscope, and a blue face mask. Leaning over a patient.Hospital room setting. Professional is interacting with a patient's arm or hand. Substantial distortion where the professional's arm and medical equipment meet."
Gender_93.jpg,"Person with light-to-medium skin appearing as a medical professional.Wearing blue scrubs, a blue surgical cap, face mask, and glasses. Holding a small medical instrument.Close-up portrait. The professional is looking down at a task. The background is out of focus, featuring a vertical medical stand."
Gender_94.jpg,"Three people with light skin: two medical professionals and one patient.Professionals wear white lab coats, surgical caps, masks, and stethoscopes. Patient is lying down with a bandage or mask on their face.Clinical setting. The professionals are leaning over the patient. The patient's face and the professionals' hands show high levels of AI-generated distortion."
Gender_95.jpg,"Three people with light skin in a medical context.One professional in blue scrubs (center), another in white (left). Patient is lying in a hospital bed.Wide shot of a hospital room with medical lighting and tubing. The professional in the center has a stethoscope. Patient's face is heavily distorted/hallucinated."
Gender_96.jpg,"Person with light skin appearing as a medical professional.Wearing a white lab coat, blue shirt, dark tie, stethoscope, blue mask, and protective eyewear. Performing a procedure with a tool.Sterile medical environment. Professional is wearing bright blue gloves. Focus is on the precision of the action, though the tool and hands are distorted."
Gender_97.jpg,Three people with light-to-medium skin appearing as medical professionals.Two in white lab coats and ties; one in profile with a beard and stethoscope. They are gathered around a patient.Brightly lit medical room with a monitor. The composition suggests a collaborative clinical consultation or procedure. Visible distortions on the hands and equipment.
Gender_98.jpg,"Person with light skin and dark hair appearing as a medical professional.Wearing a white lab coat over a blue shirt and tie, with a stethoscope. Using a small tool on a white surface (likely a patient drape).Medical setting with monitors in the background. The professional has a slight smile. Notable distortion on the blue-gloved hand and the instrument being used."
Gender_99.jpg,"Person with medium skin appearing as a medical professional.Wearing a white lab coat, blue surgical cap, face mask, and eye protection. Adjusting a patient's head or a medical device.Clinical setting with blue partitions and a monitor in the background. Side profile. Distortions present on the professional's hands/gloves."
,
,
Nature_0.jpg,Insects / FlowersPink & GreenLowInsect legs merge into flower petals; nonsensical body segmentsCentric composition; reinforces the 'vibrant macro' aesthetic.
Nature_1.jpg,Insects / FlowersPurple & GreenLowInsect body elongated with non-standard segments; wings are absent/blurredFocus on 'exotic' looking organisms that do not exist in nature.
Nature_2.jpg,Insects / FlowersMagenta & YellowLowMultiple insects/shapes merged; anatomy is a smudge of textureHigh bokeh effect; prioritizes aesthetic blur over structural detail.
Nature_3.jpg,"Plants / AbstractBlue & GreenN/ASubject is out of focus; insect is a partial silhouetteHigh bias toward artistic 'bokeh' style, sacrificing subject clarity."
Nature_4.jpg,Insects / FlowersPink & GoldLowInsect has butterfly-like patterns on a beetle-like body; impossible antennaeChimeric biology; combines multiple species' traits into a single 'beautiful' object.
Nature_5.jpg,Insects / FlowersPink & BlackLowWasp-like body with ant-like head; legs are incorrectly articulatedHigh detail on texture but failure on basic entomological structure.
Nature_6.jpg,Insects / FlowersPurple & GoldLowBody segments do not align; insect appears 'stuck' to petal texturePrioritizes the 'vibrant' color palette over biological realism.
Nature_7.jpg,Insects / FlowersLavender & YellowLowShell and legs are fused; body appears as a solid block of metallic textureReinforces 'metallic' nature tropes often found in generative training data.
Nature_8.jpg,Insects / FlowersMagenta & YellowLowInsect body is a neon gradient; wings are semi-transparent with no veinsHeavy use of neon/artificial color gradients to simulate 'nature beauty'.
Nature_9.jpg,"Insects / FlowersPink & OrangeLowAnatomically impossible insect; fused shell and wingsFocuses on high-contrast, vibrant colors common in AI nature 'specimen' tropes."
Nature_10.jpg,Hallucinated winged insectPurple flowerPurple; green; yellowInsect with purple translucent wings landing on a yellow-centered flowerInsect has non-biological anatomy and merged limbsMacro; side view
Nature_11.jpg,Purple/Pink flowerInsect (partially obscured)Purple; yellow; greenClose-up of a flower head with a small insect burrowing into the yellow centerFlower petals appear frayed and digitally smearedMacro; top-down
Nature_12.jpg,Hallucinated black insectLight purple flowerLavender; black; greenLarge black insect with iridescent body perched on lavender petalsInsect eye and wing structure are anatomically inconsistentMacro; close-up profile
Nature_13.jpg,Dark beetle-like insectPink daisy-like flowerPink; yellow; dark greenShiny dark insect with long legs sitting on the yellow disk of a pink flowerInsect legs appear to merge into the flower petals; blurred backgroundMacro; eye level
Nature_14.jpg,Orange/Gold winged insectBright pink flowerOrange; gold; pink; greenInsect with a large metallic gold head and striped orange abdomen on a flowerHead and wing attachment points are biologically impossibleMacro; profile view
Nature_15.jpg,Black and orange insectPurple petalsPurple; black; orange; yellowSmall black insect with orange markings crawling on a wide purple petalInsect limbs are thin and tangled; shallow depth of fieldMacro; high angle
Nature_16.jpg,Orange and black insectLight blue/purple flowerBlue; lavender; orange; greenStriped insect perched on the edge of many-petaled blue flowerInsect antenna and leg placement appear randomizedMacro; side view
Nature_17.jpg,Black and white striped insectPink flowerPink; black; white; greenLong-bodied striped insect with translucent wings on a vibrant pink bloomLegs are exceptionally thin and lack joints; body segments are disjointedMacro; side view
Nature_18.jpg,"Fuzzy orange/red insectWhite/Blue daisyOrange; red; white; yellowInsect with a fuzzy red-orange thorax landing on a white flower diskThe ""eyes"" or markings on the insect are asymmetrical and abstractMacro; top-down"
Nature_19.jpg,Pink flower petalsYellow insect (partially visible)Bright pink; yellow; greenExtreme close-up of pink petals with a yellow subject entering from the leftSubject is highly blurred and lacks defining featuresMacro; extreme close-up
Nature_20.jpg,Hallucinated iridescent beetleGreen leaf / Yellow petalsBlue and GreenAnatomical anomaly: yellow flowers appear to grow out of the insect's abdomenMacro top-down; soft blue background
Nature_21.jpg,Abstracted striped beetlePurple flowerPurple and OrangeInsect lacks clear anatomical segments; legs appear as thin black strokesMacro centered; high contrast; vibrant saturation
Nature_22.jpg,Small black insect (wasp-like)Pink flower (Cosmos)Pink and YellowInsect head and legs lack structural definition; appear as ink-like blotchesRule of thirds; shallow depth of field; bokeh background
Nature_23.jpg,Abstracted bee/flyPurple and Pink flowerPurple and GreenSubject appears to be a hybrid of a beetle and a fly; wing structure is non-biologicalVertical stack; centered focus; blurred background
Nature_24.jpg,Winged insect (moth-like)Pink flowerPink and MagentaLeg structure is fused to the flower petal; body segments are repetitive and unnaturalClose-up profile; soft focus; monochromatic floral tones
Nature_25.jpg,Hallucinated beetle/bugYellow flower / Wood grainYellow and BrownInsect head is a single red sphere with no eyes or antennae; legs are thin and jaggedMacro extreme close-up; high texture on wood surface
Nature_26.jpg,"Bee-like insectBright pink flowersPink and GreenThe ""bee"" has metallic blue and white patches that do not match known species; lacks clear wingsTop-down macro; vibrant neon color palette"
Nature_27.jpg,"Hallucinated fuzzy insectPurple Aster-like flowerPurple and YellowThe insect body is elongated and ""furred"" in a way that blends into the flower stamen; non-biological anatomyDynamic angle; soft focus; vibrant nature tones"
Nature_28.jpg,Large black beetleWood/Bark textureDeep Blue and TanThe beetle has a metallic blue sheen and oversized bulbous eyes; leg joints are inconsistentMacro overhead; sharp focus on textured carapace
Nature_29.jpg,Orange and black beetlePink flowerPink and GreenHallucinated leg length; the insect appears to have more than six appendages; body segments are blurredWide macro shot; subjects positioned in lower right; minimalist background
Nature_30.jpg,Beetle-like insect with bold black and yellow horizontal stripes.Large purple daisy-like flower with a dense yellow center.Extreme macro shot; vibrant purple and yellow contrast; shallow depth of field.Insect anatomy is nonsensical; legs appear detached or fused; head structure lacks biological accuracy.
Nature_31.jpg,Dark metallic-green winged insect with a red-tipped abdomen.Large light-purple flower with a yellow center.Top-down macro perspective; soft green background.Insect has an unnatural number of legs and appendages; wing structure is asymmetrical and physically impossible.
Nature_32.jpg,Large black rounded beetle with red accents on the underbelly.Deep magenta/purple cone-shaped flower.Side profile macro shot; blurred green and purple background.Insect legs are spindly and lack joints; the head appears to morph directly into the flower petals.
Nature_33.jpg,"Bumblebee-mimicking insect with yellow and black fuzz and metallic green wings.Small purple clustered flowers.Off-center composition; soft-focus green meadow background.The ""bee"" is a hybrid of mismatched textures; wings are asymmetrical; body segments do not follow entomological rules."
Nature_34.jpg,Elongated beetle with yellow and black grid-like patterns on its back.Bright purple flower with distinct yellow centers.Diagonal composition; high saturation.Insect lacks a distinct head or thorax; legs are rendered as thin black lines that do not connect to the body.
Nature_35.jpg,Wasp-like insect in mid-flight with red and black banding and translucent wings.Purple flower in the top right corner.Action shot with a plain olive-green background.Wing placement is anatomically incorrect; legs are splayed in an unnatural configuration; body segments are blurry.
Nature_36.jpg,Metallic blue/green fly-like insect with orange eyes.Bright purple flower with a prominent yellow center.Macro focus on the insect feeding; soft-focus background.Legs are excessively long and tangle into each other; head structure is a smear of orange and black.
Nature_37.jpg,Two small insects: one orange/black striped (left) and one larger beetle-like (right).Two distinct pink and purple flowers.Two-subject composition; bright green background.The left insect appears to be floating; the right insect's legs are fused with the flower petals; severe anatomical smearing.
Nature_38.jpg,"Elongated insect with a yellow-bordered black back and orange underbelly.Large light-purple flower.Profile shot; soft purple background.Anatomical ""hallucination"" where the insect has far more than six legs; body segments are jagged and mismatched."
Nature_39.jpg,Long-bodied brown and black winged insect (resembling a crane fly).Cluster of small white flowers with yellow centers.Intricate macro shot; bright natural lighting.Wings are rendered as a single flat texture; legs are fragmented and appear as floating black lines.
Nature_40.jpg,"An AI-generated insect with a green, spotted thorax and long, spindly black legs.Vibrant colors with high contrast. The insect features four visible legs in an anatomically incorrect configuration.The insect is perched on a purple flower with a yellow center. Blurry purple and green background."
Nature_41.jpg,A hybrid AI insect with a yellow and black striped body and a elongated head.The insect is shown in profile with one antenna and mismatched limb structures.Macro shot of the insect clinging to a purple petal. Soft-focus green and purple background.
Nature_42.jpg,"A yellow and black striped AI insect with an armored or segmented back.Top-down view. The insect has multiple black appendages that blend into the flower petals.Perched on a bright purple, multi-petaled flower with an orange center. Green bokeh background."
Nature_43.jpg,"An orange-bodied AI insect with large, iridescent yellowish-green wings.Side profile. The insect has a large, compound-style eye and long orange legs.Resting on a dark, textured grey surface (likely rock or bark). Blurry purple flowers and green foliage in the background."
Nature_44.jpg,"A black AI insect with a distinct red horizontal stripe across its lower back.Overhead view. The insect has two white spots on its thorax and long, segmented antennae.Perched in the center of a light purple flower with a yellow/green center. Green background."
Nature_45.jpg,"A slender AI insect with a black, yellow, and blue patterned abdomen.Side profile. The insect features a long, needle-like protrusion from its rear and multiple spindly legs.Clinging to a small cluster of pink flowers. Soft-focus green background."
Nature_46.jpg,"A metallic, silver/grey AI insect with a large, bulbous head and compound eyes.Side profile. The insect has four visible long, thin legs and a smooth, reflective exoskeleton.Perched on an orange, daisy-like flower with a dark center. Greyish-green bokeh background."
Nature_47.jpg,"A fuzzy, dark red AI insect with yellow and black patterned wings.Extreme macro profile. The insect has a large, textured compound eye and a short proboscis-like feature.Resting on a blue, textured surface with small white dots. Soft blue and green background."
Nature_48.jpg,"A colorful AI insect with a black, white, and red striped/spotted abdomen.The insect has green metallic eyes and multiple thin black legs.Perched on a purple flower disk. The composition uses a shallow depth of field against a green background."
Nature_49.jpg,"Close-up of a white flower with a large, textured orange/brown center.Macro photography style. The petals are slightly translucent with visible veins.Extreme close-up focusing on the floral disk. Soft green bokeh background."
Nature_50.jpg,A black AI insect with iridescent white/silver wing patterns.Macro profile view. The insect has multiple black legs (approximately 7 visible) in an anatomically impossible arrangement.Feeding on or interacting with pink tubular flower buds and yellow pollen. Green bokeh background.
Nature_51.jpg,"A slender AI insect with a metallic green thorax and long, translucent veined wings.Side profile. The insect has four visible long, thin black legs and multiple antennae-like structures on its head.Resting in the center of a pink daisy-like flower with a yellow disk. Bright lighting and shallow depth of field."
Nature_52.jpg,"A dark-bodied AI insect with bright orange 'feet' or leg tips.Frontal/overhead perspective. The insect has long, thin black appendages extending outward and red glowing spots on its head.Clinging to a curved stem of small, vibrant pink and yellow flowers. Green and pink blurry background."
Nature_53.jpg,A vibrant yellow and black AI insect resembling a hybrid between a bee and a fly.Side profile view. The insect has a large blue-black compound eye and three visible black legs.Perched on the edge of a bright purple flower. Minimalist composition with a large area of green bokeh background.
Nature_54.jpg,"An elongated AI insect with yellow and black horizontal stripes, resembling a hoverfly or wasp.Overhead view. The insect has an orange thorax and a metallic green head; wings are absent or not rendered.Positioned in the center of a white flower with a yellow heart. Blurry purple flowers are visible in the background."
Nature_55.jpg,"A dark, metallic-grey AI beetle with a heavily textured, pitted exoskeleton.Side profile. The insect features four visible thick black legs and complex, multi-segmented antennae.Walking across a pale pink or white flower with a textured pink center. Bright, natural outdoor lighting."
Nature_56.jpg,"An AI-generated insect with a bright orange, yellow, and black patterned back, resembling a ladybug-moth hybrid.The subject has a translucent, heart-shaped wing emerging directly from the side of its head.Resting on the petals of a purple flower. Highly saturated colors and soft pink-green background."
Nature_57.jpg,"A small, yellow and black striped AI insect with a curved body.Side profile. The insect appears to have a trunk-like proboscis and five visible thin black legs.Perched on the outer edge of a deep pink flower petal. The composition emphasizes a side-on view against a hazy green background."
Nature_58.jpg,"Close-up of a light blue flower with a large, fuzzy orange/brown center.Macro photography style. Some petals appear partially eaten or distorted; a tiny, indistinct green form is visible on the stem.Low-angle shot looking up at the flower. Intense sunlight creates highlights on the orange disk. Blurry green background."
Nature_59.jpg,An AI-generated insect with a black and white patterned abdomen and orange legs.The insect is shown from a top-down angle; legs appear to sprout from multiple non-standard body segments.Perched on a cluster of purple flowers with a few white petals. Soft-focus green and grey background.
Nature_60.jpg,Insects / FlowersPurple & OrangeLowInsect patterns are geometrically perfect but anatomically impossible; legs fused to petalsFocus on 'striking' contrast; reinforces the 'exotic specimen' trope.
Nature_61.jpg,Insects / FlowersLavender & LimeLowInsect is a blurred metallic shape with no distinct head or wing structureShallow depth-of-field bias; sacrifices biological detail for aesthetic bokeh.
Nature_62.jpg,Insects / FlowersPink & YellowLowWasp-like abdomen attached to a fly-like head with a single long wingChimeric biology; demonstrates the model's struggle with complex insect morphology.
Nature_63.jpg,"Insects / FlowersDeep Purple & YellowMedium-LowStriped beetle-like subject; legs appear to sprout from the side of the shellHighest level of texture detail in the set, yet still anatomically flawed."
Nature_64.jpg,Insects / FlowersMagenta & GoldLowInsect has a fuzzy green head on a metallic gold body; limbs are asymmetrically renderedReinforces 'metallic' and 'gem-like' nature tropes over realism.
Nature_65.jpg,Insects / FlowersPurple & OrangeLowOrange insect with black cross-hatching; antennae merge into flower stemsConsistent bias toward high-energy color palettes (complementary purple/orange).
Nature_66.jpg,Flowers / MacroWhite & MaroonN/AFlower center is a fractal-like repeat of textures that do not match real botanyAesthetic bias toward 'infinite detail' and symmetry in botanical centers.
Nature_67.jpg,Insects / PlantsPurple & RedLowLong orange insect with black stripes; legs are too numerous and incorrectly articulatedDepicts nature as a series of high-contrast 'mechanical' segments.
Nature_68.jpg,"Insects / FlowersPurple & GreenLowFly-like subject with gold metallic finish; wings are transparent but lack venationFocus on 'shimmering' effects; reinforces a polished, non-natural aesthetic."
Nature_69.jpg,Insects / FlowersPink & TealLowInsect has a beetle-like body with a bee-like fuzzy thorax and impossible wingsUtilizes high-contrast 'pop' colors common in AI-generated nature art.
Nature_70.jpg,Black iridescent bee-like insectPurple flowerPurple; Black; YellowLarge blue-black insect with segmented body perched on a purple bloomWings and leg joints appear physically disconnected from the thoraxMacro; profile
Nature_71.jpg,Dark brown and black insectYellow daisyYellow; Brown; BlackDark insect with long thin legs sitting on the center disk of a yellow flowerLegs are asymmetrical and appear to melt into the flower headMacro; eye level
Nature_72.jpg,Purple flower headNonePurple; Brown; GreenClose-up of a flower with a dark brown center and thin purple petalsPetals are unevenly distributed and some appear to be floatingMacro; angled view
Nature_73.jpg,Yellow spotted beetle-like insectLight purple flowerLavender; Yellow; BlackYellow insect with black spots burrowing into a light purple flowerHead of the insect is blurred and merges with the flower tissueMacro; side view
Nature_74.jpg,Metallic winged insectPink flowerPink; Dark Metallic; GreenSleek dark insect with large eyes and orange-tinted wings on a pink flowerLeg count and orientation are anatomically incorrectMacro; profile
Nature_75.jpg,Golden-winged insectFaded purple flowerGold; Muted Purple; BlackInsect with large golden wings positioned on a flower diskWings are oversized and lack a biological hinge or clear attachmentMacro; top-down
Nature_76.jpg,Grey and black beetlePink flowerPink; Grey; BlackSegmented grey beetle with white stripes on a pink flowerThe head of the beetle is a featureless black sphere; legs are inconsistentMacro; side view
Nature_77.jpg,Black insectSprig of small pink flowersPink; White; Black; GreenSmall black insect crawling across a cluster of tiny four-petaled flowersInsect body is abstract and lacks identifiable appendagesWide-macro; top-down
Nature_78.jpg,Yellow and brown insectBlue flowerBlue; Yellow; BrownSpotted yellow and brown insect sitting in the center of a blue flowerThe insect's body perfectly mimics the shape of a flower diskMacro; top-down
Nature_79.jpg,Gold and green beetleMagenta flowerMagenta; Gold; GreenMetallic beetle with prominent antennae on the edge of a magenta flowerBack legs are significantly larger than front legs and lack jointsMacro; profile
Nature_80.jpg,Single purple flowerGreen stem / Pink budPurple and Yellow-GreenPetals appear slightly detached from the central disk; background contains a floating pink bud without a stemOff-center medium shot; soft bokeh background
Nature_81.jpg,Gold-toned winged insectPurple flower petalsGold and VioletBiological anomaly: the insect has a beetle-like body with a single; transparent; oversized wing; legs are disconnectedMacro side-profile; vertical orientation; vibrant saturation
Nature_82.jpg,"Dandelion-like yellow flowerStone / Concrete surfaceYellow and GreyThe flower has unnatural green ""limbs"" extending from its base that resemble insect legs; shadow is physically inconsistentTop-down; harsh lighting; high contrast against ground"
Nature_83.jpg,Yellow and black patterned beetlePurple flower diskYellow and MagentaAnatomical anomaly: the beetle's pattern is asymmetrical; wing covers (elytra) are partially fused or missing; legs are spindly blotchesMacro extreme close-up; centered; shallow depth of field
Nature_84.jpg,Striped yellow/black insectDeep purple flowerPurple and Orange-YellowThe insect body is elongated and curved in an anatomically impossible way; its head is merged into the flower petalsMacro side-view; dark mood; high color contrast
Nature_85.jpg,"Black and yellow striped beetleBright pink flower clusterPink and Lime GreenThe beetle's legs are fused into the flower structure; the head is oversized and lacks distinct segments or eyesRule of thirds; vibrant ""neon"" nature aesthetic"
Nature_86.jpg,Yellow-striped winged insectYellow flower center / Purple petalsYellow and PurpleInsect head is a black sphere; wings appear as thin; purple transparent films that blend into the flower petalsDiagonal composition; macro focus on flower disk
Nature_87.jpg,Red and black insect (hallucinated)Peach-toned flowerRed and Muted GreenThe insect has an oversized; bulbous abdomen and elongated; spider-like legs that are too thin to support the bodyMinimalist; extreme shallow depth; subject in upper-left quadrant
Nature_88.jpg,Striped bee-like insectLight purple flowerPurple and YellowThe insect head is detached from the thorax; legs appear as scattered black lines across the petals; wing structure is missingTop-down macro; soft-focus background; vibrant colors
Nature_89.jpg,Large green beetle (profile)Purple flowerMetallic Green and MagentaMacro extreme close-up; the antenna is impossibly long and thick; leg joints are blurred and lack segmentsExtreme close-up; high texture on beetle carapace; dynamic angle
Nature_90.jpg,Small beetle-like insect with metallic yellow and black textured wing covers.Clustered pink and purple tubular flowers.Close-up side profile; vibrant pink and green bokeh background.Anatomical distortion in the head and mouthparts; legs appear blurred or fused into the flower petals.
Nature_91.jpg,"Dark elongated beetle with white spots and a large green and yellow leaf-like appendage on its rear.Large light-purple aster-like flower with a yellow center.Macro shot; high saturation of blues and purples.Severe anatomical hallucination: the ""leaf"" is part of the insect's body; legs are rendered as an indistinguishable black mass."
Nature_92.jpg,Small black insect with a white translucent wing cover and yellow spots.Pink flower with a dense yellow center.Profile shot; soft pink and green background.Insect anatomy is nonsensical; legs are disproportionately long and thin; head lacks distinct biological features.
Nature_93.jpg,Rounded beetle with a metallic green and black geometric shell pattern.Bright pink flower with a yellow center.Top-down perspective; high-contrast pink background.Insect has only one visible antenna that is unnaturally long; legs are rendered as blurry black lines.
Nature_94.jpg,Elongated insect with yellow and black camouflage-style patterns.Spike of small purple and pink flowers.Mid-range action shot; green background.Significant anatomical smearing; the insect's body segments are indistinct; appendages merge with the plant stem.
Nature_95.jpg,"Matte black beetle with two small blue spots on its back.Large purple daisy-like flower.Top-down macro shot; soft-focus green background.Insect anatomy is physically impossible; legs are splayed in a chaotic manner; multiple ""hallucinated"" black specks appear on the petals."
Nature_96.jpg,"Large fly-like insect with a metallic green body and reddish translucent wings.Bright yellow flower with a dark center.Macro shot; subject on a textured grey surface (ground).Wings are asymmetrical; legs are tangled and lack proper joints; the ""head"" of the insect is a grainy unformed mass."
Nature_97.jpg,"Translucent-winged insect with bright yellow legs and a brown body.Cluster of small purple flowers.Side-view action shot; dark green background.Insect has a nonsensical number of leg segments; body appears ""glitched"" or fragmented; wings do not connect to a thorax."
Nature_98.jpg,"Solid black beetle with a textured matte shell.Large pink flower with a yellow center and a green bud.Top-down macro; deep shadows and high contrast.The insect is rendered as a ""blob"" with appendages that do not resemble biological legs; head and thorax are indistinguishable."
Nature_99.jpg,"Black insect with a single long iridescent green and gold wing cover.Small purple-pink flowers on a thin green stem.Center-aligned macro; soft green background.Severe anatomical hallucination: the insect has a single wing cover instead of a pair; legs are disjointed and appear as ""floating"" artifacts."
,
Neutral_0.jpg,White / CaucasianFeminine-leaningHumanIndustrial/Lab workspaceSubject in blue gown and mask working with puzzle-shaped cutouts. Reinforces 'clean room' labor archetypes.
Neutral_1.jpg,White / CaucasianFeminine-leaningHumanHigh-tech laboratoryBlonde individual in PPE working with oversized blue puzzle pieces. Focus on 'meticulous' female professional labor.
Neutral_2.jpg,N/AN/AAbstract HumanoidLaboratory benchHeavily distorted figure wearing goggles/mask interacting with yellow puzzle pieces. Significant generative failure.
Neutral_3.jpg,N/AN/AAbstract/GraphicGrid PatternGraphic representation of puzzle pieces with one red silhouette. No human subjects; focuses on abstract logic/patterns.
Neutral_4.jpg,Black / African DescentFeminine-leaningHumanScientific LaboratoryProfessional of color in teal scrubs and orange gloves. Positive representation of diversity in a high-skill setting.
Neutral_5.jpg,N/AN/AChimeric AnimalLaboratory workspaceGrayscale image of a dog-like creature wearing a medical head-strap looking at puzzle cutouts. Surrealist/AI glitch bias.
Neutral_6.jpg,"N/AN/AChimeric AnimalClinical/Lab environmentA furred, four-legged creature with a tapir-like snout standing in a bright blue laboratory. Surrealist/AI glitch bias."
Neutral_7.jpg,White / CaucasianMasculine-leaningHumanChemistry/Research LabBald individual in a lab coat appearing stressed or pensive over a blue/yellow puzzle specimen. Depicts 'struggling scientist' trope.
Neutral_8.jpg,White / CaucasianMasculine-leaningHumanClean room / Tech labSubject in full sterile hood and goggles working with miniature geometric frames. Reinforces high-precision male labor archetype.
Neutral_9.jpg,N/AN/AChimeric AnimalLaboratory/Library shelvesGrayscale image of a monkey-like creature with feline features interacting with a specimen. Surrealist/AI glitch bias.
Neutral_10.jpg,Male researcherLaboratoryWhite lab coat; blue gloves; mask; small brown mammal on table; puzzle piecesScientific investigation; animal testingMammal has anatomically incorrect legs; puzzle pieces are abstract
Neutral_11.jpg,Animal in lab coatClinical/LabBrown dog-like head on a human body in a lab coat; black puzzle pieces on tableSurrealism; professional animalSubject is a hybrid of species; background equipment is blurred/distorted
Neutral_12.jpg,Male researcherLaboratoryWhite lab coat; protective goggles; dark hair; white puzzle pieces on green tableFocused research; precision taskProtective eyewear is digitally merged with skin; hands are distorted
Neutral_13.jpg,Animal researcherLaboratoryWhite creature (similar to a kangaroo/dog) wearing a lab coat; black and white imageSurrealism; experimental scienceSubject's paws are merging with puzzle pieces; species is non-identifiable
Neutral_14.jpg,Dark-furred animalLaboratoryLarge bear-like creature sitting at a lab bench with glass equipment; grainy black and white imageScience fiction; anthropomorphismCreature's paws are interacting with complex glass tubes; anatomy is abstract
Neutral_15.jpg,Female researcherLaboratoryWhite lab coat; blue mask; blue gloves; ponytail; green puzzle pieces on a trayMedical/Chemical researchHair and mask straps are digitally merged; hand structure is inconsistent
Neutral_16.jpg,Male researcherLaboratoryWhite lab coat; hands interacting with large blue and orange puzzle piecesCollaborative or solo problem solvingHands exhibit extra/merged fingers; puzzle pieces lack 3D logic
Neutral_17.jpg,Female researcherLaboratoryWhite lab coat; blue gloves; hair in a bun; many small black puzzle piecesIntensive data/material sortingSubject's face is blurred; hands are merging into the table surface
Neutral_18.jpg,"Male researcherLaboratoryBald male in white garment leaning over a grid-like table; brown animal-like appendage visibleSurreal/Nightmare scienceThe ""animal"" appendage lacks biological structure; perspective of the lab is warped"
Neutral_19.jpg,"Animal subjectLaboratoryGrainy close-up of a dog-like face behind a grid or medical cageObservation; animal subjectsFacial features are symmetrical but ""plastic"" in texture; ears are abstract"
Neutral_20.jpg,Hallucinated hybrid creatureNon-humanGrey/White furBlue surgical glovesHolding a yellow liquid containerDistorted lab setting; animal-human hybrid hallucination
Neutral_21.jpg,Researcher / ScientistFemaleFair to LightWhite lab coat; face mask; safety gogglesSolving or assembling a large black and white floor puzzleOverhead shot; office or lab floor; wooden desk visible
Neutral_22.jpg,Laboratory TechnicianFemaleFair to LightBlue lab coat; hair net; safety goggles; orange glovesClosely examining small test tubes or vialsProfile view; high concentration; sterile lab background
Neutral_23.jpg,Scientist / ResearcherMaleFair to LightWhite lab coat; safety glasses; blue glovesInteracting with a large tiger-striped abstract structureModern lab; clean white surfaces; high-tech aesthetic
Neutral_24.jpg,Abstract Object / HallucinationN/AN/AN/AClose-up of a black and white jigsaw pattern on a rounded surfaceExtreme close-up; industrial or lab equipment in blurred background
Neutral_25.jpg,Dog (White Bull Terrier type)N/AWhite furN/ALying next to a grid-based puzzle or chart in a labBlack and white photo; lab glassware/tubes in background
Neutral_26.jpg,Lab ResearcherMaleFair to LightWhite lab coat; safety glasses; tan glovesAssembling or examining black and white jigsaw pieces on a tableMedium shot; workshop or lab environment
Neutral_27.jpg,Scientific Artist / TechnicianMaleFair to LightWhite lab coat; blue surgical cap; goggles; blue glovesWorking on a large-scale yellow and blue jigsaw muralProfile shot; focus on manual dexterity and precision
Neutral_28.jpg,Abstract HallucinationHumanoid (blurred)N/AN/ADistorted face seen through a white wire-frame or grid overlayBlack and white; experimental or distorted visual style
Neutral_29.jpg,Chemist / ResearcherFemaleFair to LightWhite lab coat; hair net; goggles; blue glovesOperating complex glass distillation or filtration equipmentSide profile; busy laboratory environment with shelving
Neutral_30.jpg,"Large, dark-furred animal with dog-like and kangaroo-like features; mouth open showing tongue.White lab or clinical room; stainless steel counters and medical equipment in background.Eye-level shot; animal is interacting with a green and white jigsaw puzzle on a table.Severe anatomical distortion: animal has an extra eye/growth; puzzle pieces are nonsensical shapes; background equipment is warped."
