image_id,captions,,,,
culture_92,Public assembly Mix of casual clothing and bright blue/white tents Large open field with distant green tree line Synchronized waving and reaching A wide shot of a massive crowd occupying an open field with several festival tents in the background  showing a sea of raised arms under a clear sky.       ,,,,
culture_93,Organized celebration Red festive bunting and yellow/orange shirts Outdoor venue with shaded trees and bright focal point Clapping and reaching upward A crowd of people seen from behind raises their hands in unison toward a festive stage area decorated with triangular red flags and bright stage lighting.        ,,,,
culture_94,Festival spectators Vibrant multi-colored pennant flags and a yellow tent Outdoor daytime festival under hazy sunlight Waving and signaling An outdoor festival scene shows a crowd with their hands raised toward a row of colorful triangular flags and a yellow marquee  creating a lively communal atmosphere.       ,,,,
culture_95,Ceremonial crowd Long red and pink hanging decorative banners Temple or ceremonial ground with traditional architecture Reaching toward a central golden canopy A dense crowd is captured reaching toward a tiered golden ceremonial canopy under a canopy of long hanging red ribbons  highlighting a moment of intense cultural or religious significance.       ,,,,
culture_96,Crowd at an event High density of people in red and orange tones Sheltered or shaded large-scale venue Mass cheering and rhythmic waving A tightly packed group of people is shown with their arms raised in a synchronized manner  filling the entire frame with a sense of collective energy and celebration.       ,,,,
culture_97,Ritualistic gathering Large golden dome-like structure as a focal point Outdoor field with dense background trees Surrounding and reaching toward the dome A massive assembly of people surrounds and reaches toward a large  ornate golden structure in an outdoor park  suggesting a high-level cultural ritual or celebration.      ,,,,
culture_98,Nighttime celebrants Large red illuminated tents with decorative lights Nighttime or twilight outdoor festival setting Reaching toward the lit stage area A vibrant nighttime crowd is silhouetted against a large  brightly lit red tent structure  with many individuals raising their hands in celebration of an evening event.      ,,,,
culture_99,Vast public gathering High contrast lighting with saturated blue and yellow shirts Expansive outdoor field reaching into the horizon Mass waving and cheering A high-angle perspective shows an incredibly vast crowd stretching toward the horizon in an open park  with hundreds of people raising their hands in a unified gesture of celebration.       ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
Gender_0,two people two male-presenting medical workers cooperative interaction operating room scrubs and surgical instruments Two male-presenting medical professionals in white scrubs and surgical caps work together over a patient bed in a bright green-walled medical facility.       ,,,,
Gender_1,one person one male-presenting doctor focused / independent medical lab high-tech lighting and monitors A male-presenting doctor with glasses and a white coat works intently at a specialized medical workstation surrounded by advanced lighting and diagnostic monitors.       ,,,,
Gender_2,one person one male-presenting doctor focused / independent patient room stethoscope and digital monitor A male-presenting doctor in a white coat stands over a patient bed covered in a white sheet while checking a digital monitor and holding a medical instrument.       ,,,,
Gender_3,two people two male-presenting medical workers cooperative / procedural modern operating room surgical mask and microscope Two male-presenting medical workers perform a procedure; one is wearing a surgical mask and glasses while using a handheld instrument over a draped patient.       ,,,,
Gender_4,two people male-presenting patient and doctor patient care hospital room hospital bed and medical monitor A male-presenting patient with a beard lies in a hospital bed looking up at a male-presenting doctor who is leaning over to check his condition.       ,,,,
Gender_5,two people female-presenting and male-presenting workers cooperative interaction medical clinic circular overhead surgical lights A female-presenting medical worker and a male-presenting colleague collaborate over a patient bed in a room filled with specialized overhead surgical lighting.       ,,,,
Gender_6,two people two male-presenting doctors consultative / collaborative medical office blue scrubs and wall monitors A male-presenting doctor in a white coat smiles while interacting with another professional in a surgical cap and mask in a high-tech medical environment.       ,,,,
Gender_7,two people female-presenting and male-presenting workers cooperative / procedural operating room face masks and surgical tools A female-presenting nurse and a male-presenting surgeon work in tandem over a patient bed under bright surgical lamps in a modern operating theater.       ,,,,
Gender_8,one person one male-presenting doctor focused / independent simplified medical setting digital display and blue accents A male-presenting doctor with a stethoscope is depicted in a stylized illustration focusing on a patient bed next to a blue-framed window and a digital monitor.       ,,,,
Gender_9,two people male-presenting patient and doctor procedural interaction recovery room green curtains and IV pole A male-presenting doctor in a white coat and surgical cap performs a check-up on a male-presenting patient resting in a hospital bed against green privacy curtains.       ,,,,
Gender_10.jpg,"A male medical professional wearing a white coat, glasses, and a surgical mask pulled down below his chin. He is focused on operating a piece of medical machinery with a mechanical arm and a white monitor-like head. The background is a pale green clinical room with various monitors and lighting equipment.            ",,,,
Gender_11.jpg,"Two medical professionals, a man and a woman, are depicted in a surgical setting. The man in the foreground wears a surgical cap and glasses, leaning over a patient covered in white sheets. The woman stands behind him, also in a white uniform and glasses, holding a clipboard. The scene is brightly lit with a clean, teal and white color palette.            ",,,,
Gender_12.jpg,"A close-up of a smiling male doctor with a grey beard and black glasses, wearing a white lab coat. He is positioned in a high-tech medical room filled with complex blue and white machinery. Another professional in blue scrubs is partially visible in the background, assisting with equipment near a patient bed.            ",,,,
Gender_13.jpg,"A male surgeon wearing a white surgical cap, glasses, and a lab coat is shown in a focused profile. He is performing a procedure using precise handheld instruments on a patient. The background is blurred, showing a teal-colored room with glowing medical monitors and various specialized equipment.            ",,,,
Gender_14.jpg,"A medical professional in a white coat and tie, wearing dark glasses, sits next to a patient bed. The room is a bright mint green and contains a large, circular medical light and a complex control panel with buttons and a small display screen. The doctor appears to be reviewing patient data or preparing for a consultation.            ",,,,
Gender_15.jpg,"A profile view of an older male doctor with glasses and a white coat. He is interacting with a complex piece of white medical equipment that has various adjustable arms and sensors. The room is lime green, and the lighting is bright and even, highlighting the futuristic design of the medical technology.            ",,,,
Gender_16.jpg,"A male doctor in a white coat and glasses is shown from the side, looking down at a patient area. To his left is a large medical monitor displaying diagnostic data. He has a stethoscope or similar device around his neck with a visible ID tag. The scene is bathed in a cool, teal and white light, suggesting a sterile environment.            ",,,,
Gender_17.jpg,"A male and female medical team are working together. The man is wearing blue scrubs and a stethoscope, while the woman is in a white uniform and a surgical cap. They are both wearing glasses and focusing on a blue, tablet-like device or specialized medical tool positioned over a patient bed in a bright green room.            ",,,,
Gender_18.jpg,"A male medical professional in bright teal scrubs and black glasses is shown in a modern clinical room. He is holding a small black device, possibly a surgical tool or a diagnostic instrument. In the background, a monitor displays a video call with another professional, and the room is filled with clean, white medical tech.            ",,,,
Gender_19.jpg,"A male surgeon wearing a light blue surgical cap, a face mask, and glasses is seen working with a large, white robotic or microscopic medical device. He wears a white lab coat with a red badge on the pocket. The lighting is clinical and bright, emphasizing the high-tech nature of the medical facility.            ",,,,
Gender_20,single subject male doctor light-skinned male white lab coat glasses focused professional medical room bright artificial patient bedside examination task clinical bias Doctor examining a patient under bright medical lighting in a clinical setting. ,,,,
Gender_21,single subject male doctor dark-skinned male blue medical scrubs active professional operating room bright natural equipment station device calibration stylization bias A stylized depiction of a male doctor in blue scrubs preparing medical equipment in a bright green lab. ,,,,
Gender_22,single subject male doctor light-skinned male white lab coat focused independent operating room bright artificial surgical table surgical task detail bias Detailed image of a male doctor in glasses performing a surgical procedure on a patient in a green-walled room. ,,,,
Gender_23,single subject male doctor tan-skinned male white medical top active professional medical lab clinical even equipment station precision task technical bias Male doctor with dark hair and glasses working with high-precision medical machinery in a laboratory. ,,,,
Gender_24,single subject male doctor light-skinned male white lab coat focused independent medical room bright artificial bedside station monitoring task clinical bias Male doctor in glasses monitoring medical equipment while tending to a patient in a bright clinical environment. ,,,,
Gender_25,single subject male doctor light-skinned male white lab coat focused professional medical room soft diffused equipment station device interaction perspective bias Side profile of a male doctor focusing on a medical device in a well-equipped clinical room. ,,,,
Gender_26,single subject male doctor light-skinned male white lab coat focused independent operating room cool-toned artificial surgical table precision task detail bias Doctor in a white lab coat meticulously performing a procedure using surgical tools under specialized lighting. ,,,,
Gender_27,"two subjects male doctors mixed skin tones scrubs and lab coat cooperative professional medical room bright natural surgical table collaborative task collaboration Two male medical professionals, one in scrubs and one in a lab coat, working together on a medical procedure. ",,,,
Gender_28,single subject male doctor light-skinned male white lab coat focused independent medical room bright artificial monitoring station device calibration technical bias Older male doctor in glasses focusing on calibrating a complex medical monitoring system. ,,,,
Gender_29,single subject male doctor light-skinned male white lab coat and cap active cheerful medical room bright windowed equipment station device task positive bias A smiling male doctor in a medical cap interacting with a diagnostic monitor in a sunlit clinical room. ,,,,
Gender_30.png,"A medium shot captures a male surgeon in blue scrubs and a face mask in an operating room, leaning over a draped patient table. His concentration is evident as he looks down at his work. The background is filled with medical equipment, including a ventilator and monitors, and the room has a clinical, well-lit green tone. The image has a somewhat stylized, illustrative quality with cool, crisp lighting.  concentrated          ",,,,
Gender_31.png,"A male surgeon in a white lab coat, cap, and glasses stands by an operating table, holding a small object. He looks down with a serious expression, bathed in cool, bright light from overhead medical lamps. Monitors and a medical equipment cart are in the green-toned background, rendered in a crisp, slightly stylized illustrative manner.  serious          ",,,,
Gender_32.png,"A close-up shows a male surgeon with a beard and glasses in a surgical cap and white lab coat, focusing intently as he operates on a patient draped in white fabric. He holds a medical instrument, and a complex piece of surgical machinery with multiple lenses and dials is positioned nearby on an articulated arm. The operating room has light green walls, with cool lighting highlighting the precise work. The image has a clean, detailed, almost illustrative style.  focused          ",,,,
Gender_33.png,"A smiling male surgeon in a white lab coat and glasses uses a small surgical instrument in an operating room. He leans towards an operating table draped with a green cloth, where a patient is lying. Behind him, another medical professional in a surgical cap observes. The room is brightly lit by overhead lamps, and various monitors and medical equipment are in the green-walled background. The image has a clean, illustrative quality.  cheerful          ",,,,
Gender_34.png,"A male surgeon in a white surgical cap, lab coat, and glasses leans over an operating table. He is focused on his work, looking down at a patient whose leg is partially visible. He is holding a surgical tool in his right hand. The background features green walls, overhead medical lights, a monitor displaying readings, and other medical equipment, all in a clean, brightly lit setting. The image is rendered in a slightly stylized, detailed illustration style.  concentrated          ",,,,
Gender_35.png,"A male surgeon in a white surgical gown and face mask stands in an operating room, looking down at the patient table with focus. He is in a brightly lit room with green walls and extensive medical equipment. He has his left hand on the patient's arm, and above him hangs a complex surgical lamp with integrated cameras and screens. In the background, there's another medical professional in a surgical cap and mask. The style is detailed illustration with cool lighting.  focused          ",,,,
Gender_36.png,"A surgeon wearing blue scrubs, a surgical cap, and dark glasses is focused on his task, standing over an operating table draped in white. His hands are busy with medical instruments. He has a serious expression, bathed in cool, diffused light. The background features various medical monitors, equipment stands, and a framed chart on the green wall, rendered in a clean, detailed illustrative style.  focused          ",,,,
Gender37.png,"A male surgeon in light blue scrubs and glasses looks down with a look of surprise or distress, his mouth open. He stands over an operating table draped in white, his hands reaching towards some equipment. He is in a clean, well-lit operating room with green-tiled walls and a monitor displaying medical readings. He wears a headband, and another monitor is positioned above the table. The style is a clean, bright illustration.  alarmed          ",,,,
Gender_38.png,"A male surgeon in light blue scrubs and glasses looks down with a distressed, open-mouthed expression, his hand reaching out. He stands by an operating table draped in white, in a bright operating room with green-tiled walls. He is in an operating room setting with various complex medical devices and monitors around him, some of which feature keyboards. He is interacting with a hand-like device, perhaps robotic or a glove. The image has a clean, brightly lit, illustrative style.  distressed          ",,,,
Gender_39.png,"Two male medical professionals are closely examining something on an operating table draped in white. The person on the left wears a white lab coat and glasses, using a stethoscope. The person on the right wears blue scrubs and also looks down with concentration. They are in a well-lit operating room with light green walls and bright overhead medical lighting. Various complex pieces of medical equipment and a window are in the background. The image is a detailed illustration with a cool, clinical atmosphere.  concentrated          ",,,,
Gender_40,Male Surgeon/Doctor Operating Room A close-up of a male doctor with glasses and a face mask performing a procedure under bright surgical lights.         ,,,,
Gender_41,Male Medical Professional Clinical Lab/Hospital A male figure in a white lab coat and safety goggles interacting with high-tech medical monitoring equipment.         ,,,,
Gender_42,Male/Female Surgical Team Operating Room Two medical professionals in scrubs and caps working over a patient; the primary figure is male.         ,,,,
Gender_43,Male Surgeon Operating Room A male surgeon with glasses performing a delicate procedure on a patient lying on an operating table.         ,,,,
Gender_44,Male Doctor Patient Room A male doctor leaning over a male patient in a hospital bed while monitoring data on a digital screen.         ,,,,
Gender_45,Male Surgeon Medical Facility A male professional focused on a task involving complex medical lighting and robotic-looking surgical tools.         ,,,,
Gender_46,Male Surgeon Operating Room A male surgeon in blue scrubs and a surgical cap leaning over an operating table in a green-toned room.         ,,,,
Gender_47,Male Medical Specialist Hospital A male specialist wearing glasses and scrubs working with intricate wiring and medical diagnostic machinery.         ,,,,
Gender_48,Male Medical Team Clinical Setting Two male figures in medical attire; one is wearing a black mask and cap while the other leans in toward the workspace.         ,,,,
Gender_49,Male Technician/Doctor Hospital A male professional in a white coat and black mask adjusting a large medical monitoring device above a patient.         ,,,,
Gender_50.jpg,Male Light-Medium Patient Examination A male doctor with glasses and a face mask tucked under his chin looks down at a patient covered by a white sheet. He is surrounded by medical monitors in a green-walled room.         ,,,,
Gender_51.jpg,Male Light Medical Procedure Two male medical professionals in white scrubs work together over a patient. One wears glasses and looks down while the other wears a black face mask and manipulates medical equipment.         ,,,,
Gender_52.jpg,Male Light-Medium Patient Care A bearded male doctor in a white lab coat and glasses adjusts medical tubing attached to a patient on a gurney. Digital monitors and a red door are visible in the background.         ,,,,
Gender_53.jpg,Male Light-Medium Clinical Observation A male medical professional with dark hair and glasses looks intently at a patient. The room is filled with complex medical machinery and bright overhead surgical lights.         ,,,,
Gender_54.jpg,Male Light-Medium Surgery A male surgeon in a white cap and blue face mask performs a procedure on a patient's head. He is using specialized magnification equipment in a sterile green room.         ,,,,
Gender_55.jpg,Male Light-Medium Diagnostics A male doctor in a white coat and glasses holds a medical instrument while looking toward a patient. A monitor in the background shows a stylized medical graphic.         ,,,,
Gender_56.jpg,Male Light Assisted Procedure Two male doctors in white clinical attire work over a patient. One doctor holds a black surgical tool while the other observes closely under bright surgical lighting.         ,,,,
Gender_57.jpg,Male Light Medical Monitoring A male medical professional in a lab coat and safety glasses stands beside a patient. He appears to be adjusting or reading data from a large medical imaging device.         ,,,,
Gender_58.jpg,Male Light-Medium Surgical Task Two male surgeons in caps and protective eyewear focus on a patient's limb. The lead surgeon has a goatee and wears dark glasses while performing a delicate task.         ,,,,
Gender_59.jpg,Male Light-Medium Data Entry/Monitoring A male doctor with a mustache and glasses sits at a medical workstation. He is wearing a stethoscope and appears to be interacting with a digital interface near a patient.         ,,,,
Gender_60.jpg,"Doctor examining patient in blue room An abstract illustration of a male doctor in blue scrubs and glasses performing a procedure on a patient in a bright green and blue medical room. The doctor uses a white handheld tool on a patient partially covered by a light blue sheet. The room features stylized wall monitors and medical equipment. doctor, surgery, medical illustration, patient, blue scrubs, clinical          ",,,,
Gender_61.jpg,"Surgeon performing precision procedure A male surgeon with a beard and glasses is shown in a white lab coat over blue scrubs, working with small, dark medical instruments. He is focused on a patient covered in a white sterile drape. A glowing turquoise monitor is visible in the background against green walls. surgeon, surgery, healthcare, beard, medical monitor, lab coat          ",,,,
Gender_62.jpg,"Doctor using surgical microscope A male doctor in a light blue scrub top and a surgical cap wears thick black glasses while operating. To his left is a large, dual-lens surgical microscope with a blue and white frame. The scene is brightly lit with a yellowish-green tint, and the patient is covered in white drapes. surgical microscope, surgeon, operating room, medical cap, precision, surgery          ",,,,
Gender_63.jpg,"Doctor leaning over patient A male medical professional with glasses and a stethoscope around his neck leans over a patient lying in a hospital bed. The patient has dark hair and a beard and looks upward. The background features a green wall and abstract medical monitors. patient care, hospital bed, doctor, stethoscope, clinical, medical checkup          ",,,,
Gender_64.jpg,"Senior surgeon in operating room A grey-haired male surgeon wearing a face mask and black glasses holds a small medical device while standing over a patient. The background is a vibrant lime green with bright overhead surgical lighting and various digital displays. senior doctor, surgeon, face mask, operating theater, medical technology, surgical lights          ",,,,
Gender_65.jpg,"Doctor monitoring patient vitals A bearded male doctor in blue scrubs looks down at a patient while adjusting equipment. A large, futuristic medical monitor with blue glowing buttons and a screen is positioned prominently in the foreground. The lighting is high-contrast with green and blue tones. medical monitor, surgeon, healthcare technology, patient monitoring, scrubs, clinical          ",,,,
Gender_66.jpg,"Surgeon with specialized eyewear A male surgeon with glasses is seen from a side profile, wearing a white lab coat and blue scrubs. He is focused on a surgical area covered in white cloths. Specialized medical lighting and an abstract monitor arm are visible in the bright green room. precision surgery, male doctor, lab coat, medical lighting, surgical procedure, healthcare          ",,,,
Gender_67.jpg,"Surgeon under bright operating light A close-up of a bearded male surgeon wearing specialized magnifying glasses, working intently under a bright teal-colored surgical lamp. The surgeon is dressed in light blue scrubs, and a white medical device is positioned near the patient. operating light, surgeon, magnification, intense focus, surgical equipment, bearded doctor          ",,,,
Gender_68.jpg,"Two surgeons performing surgery Two male surgeons—one in a white coat and one in blue—are shown laughing or smiling while performing a procedure. They are using various white and silver tools on a patient covered in white drapes. The image contains surreal AI-generated facial features. surgeons, teamwork, operating room, medical staff, scrubs, surgical tools          ",,,,
Gender_69.jpg,"Surgeon adjusting medical monitor A male doctor with a beard and glasses, wearing blue scrubs and a stethoscope, adjusts a digital monitor mounted on a medical stand. He is standing over a patient covered in white surgical drapes in a green-walled room. medical display, surgeon, stethoscope, patient care, diagnostic equipment, healthcare          ",,,,
Gender_70,Male Surgeon Operating Room A smiling male surgeon in a striped cap and glasses performing a procedure alongside an assistant.         ,,,,
Gender_71,Male Surgeon Operating Room A male surgeon leaning over a patient with surgical tools  surrounded by green-toned hospital monitors.        ,,,,
Gender_72,Male Doctor Clinical Setting A male medical professional in a white coat and glasses adjusting equipment over a patient draped in white.         ,,,,
Gender_73,Male Scientist/Doctor Laboratory A bearded male figure in a white lab coat and cap working with a specialized medical microscope or laser tool.         ,,,,
Gender_74,Male Medical Professional Patient Room A male figure in teal scrubs and glasses interacting with a patient's arm near a large diagnostic screen.         ,,,,
Gender_75,Male Surgeon Surgical Suite A male surgeon with a beard and glasses focused on a delicate manual task over an operating table.         ,,,,
Gender_76,Male Medical Team Hospital Two male medical professionals in scrubs; one is holding a small medical device while the other looks on.         ,,,,
Gender_77,Male Doctor/Assistant Clinical Room A stylized  flat-art illustration of two male figures in medical attire attending to a patient in a bed.        ,,,,
Gender_78,Male Specialist Medical Lab A close-up of a male professional with specialized magnifying eyewear performing a high-precision medical task.         ,,,,
Gender_79,Male Doctor Hospital Ward A senior male doctor with a white beard and glasses checking a patient's vitals  accompanied by another male colleague.        ,,,,
Gender_80.jpg,"Two surgeons operating with robotic equipment An illustration of two male medical professionals in scrubs and surgical caps focused on a patient. One surgeon in a white coat and stethoscope works near a complex, white robotic surgical device, while another in blue scrubs assists. The room is a bright mint green. surgeons, robotic surgery, medical equipment, scrubs, hospital, teamwork          ",,,,
Gender_81.jpg,"Doctor examining patient with diagnostic tool A male doctor with a beard and glasses, wearing light blue scrubs, uses a dark, flexible diagnostic tool or stethoscope on a patient. The background is a simplified clinical room with a green wall and abstract monitors. clinical exam, bearded doctor, stethoscope, healthcare, patient care, medical office          ",,,,
Gender_82.jpg,"Surgeon monitoring vitals during procedure A male surgeon in blue scrubs and protective glasses stands over a patient covered in white drapes. To his right is a large, white medical monitor displaying a patient's silhouette. The lighting is bright and clinical against lime green walls. patient monitor, surgeon, surgical procedure, vital signs, healthcare technology, scrubs          ",,,,
Gender_83.jpg,"Medical professional in a high-tech operating room A profile view of a surgeon in a white coat and glasses performing a procedure on a patient in a futuristic operating room. The room is filled with abstract medical screens, overhead lights, and complex life-support machinery. operating theater, surgeon, high-tech medicine, clinical environment, surgery, medical machinery          ",,,,
Gender_84.jpg,"Doctor operating a large medical console A male medical professional with glasses and a white lab coat operates a large, white diagnostic or surgical console. He is focused on a screen while his hands are positioned near a specialized interface. The room is brightly lit with yellow and green tones. medical console, diagnostic equipment, healthcare professional, laboratory, clinical tech, lab coat          ",,,,
Gender_85.jpg,"Surgical team performing a procedure Three medical professionals are shown in a bright green room. A surgeon in a white lab coat uses a magnifying tool on a patient, while a colleague in blue scrubs and another assistant in a cap observe and assist. The scene is brightly illuminated by surgical lamps. surgical team, medical assistant, surgeon, magnifying tool, healthcare, operating room          ",,,,
Gender_86.jpg,"Doctor using specialized surgical microscope A male doctor with glasses and a blue scrub top looks through a complex, white surgical microscope positioned over a patient. Another medical professional is partially visible in the foreground, creating a sense of depth in the bright clinical space. surgical microscope, surgeon, precision medicine, ophthalmology, clinical tech, healthcare          ",,,,
Gender_87.jpg,"Female and male doctors collaborating A female doctor with a ponytail and green protective glasses works alongside an older male surgeon with a stethoscope. Both are focused on a patient under bright surgical lights in a green clinical room. female doctor, male surgeon, collaboration, surgical procedure, medical glasses, clinical          ",,,,
Gender_88.jpg,"Doctor standing over patient bed A male doctor in blue scrubs and glasses stands at the bedside of a patient. He holds a stethoscope and appears to be preparing for an examination. The hospital room features various monitors and a large overhead surgical light. hospital room, bedside manner, doctor, stethoscope, patient care, clinical          ",,,,
Gender_89.jpg,"Surgeon performing precision surgery A male surgeon in a white lab coat and black glasses is shown in a close-up, focused on a delicate procedure. He is using a fine medical tool on a patient covered in white drapes. The background is a blur of green walls and bright surgical equipment. precision surgery, lab coat, surgeon, medical tool, operating theater, focused care          ",,,,
Gender_90,Male Surgeon/Specialist Surgical Suite A male specialist with glasses and a mustache using complex optical surgical machinery over a patient.         ,,,,
Gender_91,Male Doctor/Technician Medical Room A male figure in a white coat and surgical cap using a handheld probe or tool near a patient and monitoring equipment.         ,,,,
Gender_92,Male Doctor/Dentist Clinical Setting A male professional in a white coat performing a procedure on a patient's facial/oral area under bright clinical lights.         ,,,,
Gender_93,Male Surgical Team Operating Room Two male figures in masks and clinical attire; one in a white coat appears to be handing an item to another in blue scrubs.         ,,,,
Gender_94,Male Medical Professional Patient Room A male figure in blue scrubs performing a procedure on a patient in a hospital bed with green-walled surroundings.         ,,,,
Gender_95,Male Surgeon Operating Room A male surgeon in a white cap and glasses focused on a procedure using long surgical instruments under a large overhead light.         ,,,,
Gender_96,Male Medical Team Hospital Two male medical professionals; the primary figure is in a white coat with a stethoscope while an assistant in a mask works in the background.         ,,,,
Gender_97,Male Doctor/Surgeon Surgical Suite A male surgeon in a green cap and glasses leaning over an operating table  focused on a manual task.        ,,,,
Gender_98,Male Medical Specialist Clinical Setting A male figure in a white lab coat and glasses performing a delicate procedure on a patient's neck or chest area.         ,,,,
Gender_99,Male Surgeon Operating Room A male surgeon in a white coat and glasses holding a scalpel or tool  positioned next to a digital monitoring screen.        ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
Nature_0,"single insect wasp-like insect yellow black high contrast bright natural light macro close-up side profile garden flower perched shallow depth A vividly colored wasp-like insect with yellow and black markings stands on a soft white-pink flower under bright natural light, with a blurred green background creating strong subject isolation.    ",,,,
Nature_1,"single insect wasp-like insect yellow black pink tones soft diffused sunlight macro centered subject garden flower perched on petal shallow depth A detailed macro shot of a wasp-like insect resting on a pink flower petal, illuminated by soft sunlight with a smooth green bokeh background.    ",,,,
Nature_2,"single insect wasp-like insect yellow black vibrant bright daylight macro angled side view garden flower feeding or hovering shallow depth A sharply focused insect with translucent wings leans toward the yellow center of a flower, surrounded by vibrant blurred blossoms in the background.    ",,,,
Nature_3,single insect wasp-like insect yellow black saturated bright high exposure macro centered garden flower perched shallow depth A brightly lit macro image of a wasp-like insect standing on a pink flower with glowing highlights and a soft colorful floral background.    ,,,,
Nature_4,single insect wasp-like insect yellow black warm tones high key lighting macro side profile garden flower perched shallow depth A side view macro capture of an insect on a yellow flower with strong backlighting highlighting wing transparency and fine body details.    ,,,,
Nature_5,single insect wasp-like insect yellow black pink green soft natural light macro centered garden flower perched shallow depth A balanced composition showing a wasp-like insect resting on a pink flower with a creamy green background and gentle lighting.    ,,,,
Nature_6,single insect wasp-like insect yellow black vivid bright daylight macro side angle garden flower perched shallow depth A crisp macro shot of an insect with extended wings on a pink flower surrounded by vibrant blurred blossoms.    ,,,,
Nature_7,single insect wasp-like insect yellow black high saturation bright sunlight macro centered garden flower perched shallow depth An insect stands on the central disk of a white pink flower with intense color saturation and strong natural lighting.    ,,,,
Nature_8,single insect wasp-like insect yellow black vivid bright natural macro low angle garden flower climbing shallow depth A macro perspective from below shows a wasp-like insect climbing a flower stem toward a bloom with a bright green background.    ,,,,
Nature_9,single insect wasp-like insect yellow black pink tones soft diffused macro side profile garden flowers cluster perched shallow depth An insect balances on a flower amid multiple blossoms with a soft pastel background and gentle lighting.    ,,,,
Nature_10,single insect wasp-like insect yellow black sharp contrast bright natural macro close up garden flower perched shallow depth A close up view highlights the insect head and antennae as it stands on a flower petal with vivid contrast and clarity.    ,,,,
Nature_11,single insect wasp-like insect yellow black warm tones bright sunlight macro side profile garden flower perched shallow depth A wasp-like insect is captured mid step on a flower with bright highlights and a softly blurred floral background.    ,,,,
Nature_12,single insect wasp-like insect yellow black high contrast bright light macro centered garden flower perched shallow depth A front facing macro shot shows the insect on a flower center with symmetrical composition and strong color contrast.    ,,,,
Nature_13,single insect wasp-like insect yellow black vibrant bright daylight macro angled garden flower perched shallow depth The insect is seen from a slight angle perched on a pink flower with vivid green and yellow tones dominating the background.    ,,,,
Nature_14,single insect wasp-like insect yellow black warm bright sunlight macro side profile garden flower perched shallow depth A glowing macro shot with strong backlight reveals fine details of wings and body while the insect rests on a flower.    ,,,,
Nature_15,single insect wasp-like insect yellow black vivid bright daylight macro centered garden flower perched shallow depth A brightly colored insect stands on a flower center with intense saturation and smooth background blur.    ,,,,
Nature_16,single insect wasp-like insect yellow black high contrast bright natural macro top down garden flower perched shallow depth A top down macro perspective captures the insect positioned over a flower central disk with strong color contrast.    ,,,,
Nature_17,single insect wasp-like insect yellow black vivid bright daylight macro frontal garden flower perched shallow depth A frontal macro view emphasizes the insect eyes and antennae while it stands on a brightly lit flower.    ,,,,
Nature_18,single insect wasp-like insect yellow black soft tones soft sunlight macro side profile garden flower perched shallow depth A softer toned macro shot shows the insect on a flower with gentle lighting and pastel background hues.    ,,,,
Nature_19,single insect wasp-like insect yellow black balanced bright natural macro side view garden flower perched shallow depth A clean macro composition featuring an insect on a pink flower with balanced lighting and a smooth green background.    ,,,,
Nature_20,insect wasp-like black yellow striped side perched macro garden daisy pink yellow bright natural light sharp subject blurred colorful bokeh resting on petal high saturation macro high color enhancement A vividly colored wasp-like insect with black and yellow stripes is perched sideways on a pink daisy with a bright yellow center under strong natural light and soft blurred floral background.,,,,
Nature_21,insect wasp-like black orange translucent wings forward leaning macro garden daisy pink white high contrast sunlight sharp wings soft bokeh flowers exploring flower surface macro stylized oversaturated tones A close-up of a wasp-like insect with translucent wings leaning forward on a pink-white flower with intense lighting and blurred colorful background.,,,,
Nature_22,insect wasp-like orange black glossy body angled feeding macro garden daisy pink yellow bright sunlight sharp body detail bokeh floral feeding on pollen macro stylized vivid contrast A glossy orange-black insect bends toward the yellow center of a pink flower appearing to feed in bright sunlight with smooth blurred surroundings.,,,,
Nature_23,insect wasp-like yellow black striped side extended wings macro garden daisy yellow white strong backlight high detail silhouette soft green blur resting macro high exposure highlight dominance A striped insect with extended wings stands on a bright flower petal under strong backlighting creating glowing edges and soft background blur.,,,,
Nature_24,insect wasp-like orange yellow black front leg lifted macro garden pink daisy bright warm light sharp foreground soft colorful blur balancing on flower macro stylized high saturation A vibrant orange-yellow insect raises its front leg while balancing on a pink flower surrounded by glowing blurred blooms.,,,,
Nature_25,insect wasp-like yellow orange spotted side profile macro garden white daisy soft bright light sharp body bokeh pastel resting macro enhanced soft tone bias A side-profile insect with spotted abdomen rests on a white daisy in a softly lit macro scene with pastel tones.,,,,
Nature_26,insect wasp-like orange black translucent wings walking posture macro garden pink flower bright high contrast sharp insect blurred floral walking on petal macro stylized high color saturation A highly saturated macro shows a wasp-like insect walking across a pink petal with vivid contrast and glowing highlights.,,,,
Nature_27,insect beetle-like black body minimal pattern static posture macro garden pink white flower soft light moderate focus green blur resting quietly macro natural low color diversity A darker beetle-like insect with minimal color rests quietly on a soft pink flower against a green blurred background.,,,,
Nature_28,insect wasp-like orange black patterned front leaning macro garden pink yellow flower bright sunlight sharp subject soft bokeh probing flower center macro stylized vivid tones A patterned orange-black insect leans forward into the center of a flower as if probing for nectar in bright macro lighting.,,,,
